    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   43   23        53   39        0.11927          7.481          7.436           -3.546           -3.577         0.22361E+00    0.22361E+00    0
   45   24        53   39        0.25626          4.809          4.748           -3.564           -3.539         0.22361E+00    0.22361E+00    0
   46   26        53   39        1.05762          5.233          4.963           -3.389           -3.316         0.22361E+00    0.22361E+00    0
   47   28        53   39        0.74851          5.120          5.320           -3.119           -3.143         0.22361E+00    0.22601E+00    1
   49   29        53   39        0.87903          3.341          3.179           -3.235           -3.462         0.22361E+00    0.23821E+00    1
   50   30        53   39        1.73543          7.523          8.664           -2.801           -2.835         0.22361E+00    0.28525E+00    1
   45   24        53   41        1.88965          3.364          4.020           -3.888           -3.836         0.22361E+00    0.30697E+00    1
   45   24        53   42        1.03152          2.797          2.999           -4.558           -4.542         0.22361E+00    0.25987E+00    1
   46   26        53   42        0.53082          2.421          2.512           -4.688           -4.598         0.22361E+00    0.26398E+00    1
   47   28        53   42        1.58146          1.861          1.586           -5.314           -5.562         0.22361E+00    0.31793E+00    1
   49   29        53   42        1.24773          0.481          0.580           -7.954           -9.123         0.22361E+00    0.38757E+00    1
   50   30        53   42        1.19503          6.612          7.186           -3.023           -2.985         0.22361E+00    0.26408E+00    1
   43   23        54   26        0.61904         15.975         16.478           -2.507           -2.562         0.22361E+00    0.22361E+00    0
   45   24        54   26        1.29120         16.263         17.348           -2.491           -2.552         0.22361E+00    0.22361E+00    0
   43   23        54   28        0.24488         14.240         14.066           -2.524           -2.586         0.22361E+00    0.22361E+00    0
   45   24        54   28        0.88379         15.199         14.542           -2.496           -2.579         0.22361E+00    0.22361E+00    0
   46   26        54   28        1.70461         15.117         16.787           -2.510           -2.539         0.22361E+00    0.24793E+00    1
   43   23        54   29        0.27883         13.009         13.192           -2.611           -2.598         0.22361E+00    0.22361E+00    0
   45   24        54   29        0.82492         12.874         13.416           -2.634           -2.590         0.22361E+00    0.22361E+00    0
   46   26        54   29        0.71245         14.743         15.278           -2.558           -2.545         0.22361E+00    0.22361E+00    0
   43   23        54   30        0.00499         12.662         12.659           -2.604           -2.628         0.22361E+00    0.22361E+00    0
   45   24        54   30        0.12161         12.493         12.570           -2.651           -2.616         0.22361E+00    0.22361E+00    0
   46   26        54   30        0.64130         14.647         14.185           -2.608           -2.566         0.22361E+00    0.22361E+00    0
   47   28        54   30        0.56024         17.658         17.170           -2.457           -2.510         0.22361E+00    0.22361E+00    0
   43   23        54   31        0.56988         11.937         12.282           -2.720           -2.669         0.22361E+00    0.22361E+00    0
   45   24        54   31        1.46016         12.814         11.821           -2.611           -2.653         0.22361E+00    0.23503E+00    1
   46   26        54   31        1.09616         14.036         13.288           -2.647           -2.591         0.22361E+00    0.22361E+00    0
   47   28        54   31        0.59670         16.577         16.089           -2.605           -2.525         0.22361E+00    0.22361E+00    0
   49   29        54   31        0.62375         16.748         16.234           -2.407           -2.512         0.22361E+00    0.22361E+00    0
   43   23        54   32        0.54989         12.284         11.951           -2.727           -2.724         0.22361E+00    0.22361E+00    0
   45   24        54   32        0.61206         10.740         11.074           -2.731           -2.702         0.22361E+00    0.22361E+00    0
   46   26        54   32        0.48280         12.767         12.462           -2.575           -2.624         0.22361E+00    0.22361E+00    0
   47   28        54   32        0.89394         14.458         15.119           -2.540           -2.547         0.22361E+00    0.22361E+00    0
   49   29        54   32        0.48535         15.008         14.648           -2.584           -2.537         0.22361E+00    0.22361E+00    0
   50   30        54   32        0.16454         16.159         16.292           -2.571           -2.534         0.22361E+00    0.22361E+00    0
   43   23        54   33        0.48287         11.263         11.538           -2.911           -2.793         0.22361E+00    0.22361E+00    0
   45   24        54   33        0.74624          9.843         10.217           -2.829           -2.764         0.22361E+00    0.22361E+00    0
   46   26        54   33        1.56426         12.683         11.526           -2.620           -2.665         0.22361E+00    0.24729E+00    1
   47   28        54   33        0.72566         13.496         13.994           -2.604           -2.572         0.22361E+00    0.22361E+00    0
   49   29        54   33        0.97080         13.555         12.913           -2.646           -2.566         0.22361E+00    0.22361E+00    0
   50   30        54   33        0.10354         14.678         14.602           -2.647           -2.575         0.22361E+00    0.22361E+00    0
   52   31        54   33        1.44407         14.437         15.721           -2.497           -2.576         0.22361E+00    0.24291E+00    1
   43   23        54   35        0.53948         10.897         10.607           -2.978           -2.967         0.22361E+00    0.22361E+00    0
   45   24        54   35        1.61998          7.727          8.529           -2.941           -2.925         0.22361E+00    0.24683E+00    1
   46   26        54   35        1.12096         10.187          9.632           -2.811           -2.780         0.22361E+00    0.22361E+00    0
   47   28        54   35        1.65449         12.970         11.652           -2.647           -2.651         0.22361E+00    0.25451E+00    1
   49   29        54   35        0.10385          9.654          9.604           -2.627           -2.665         0.22361E+00    0.22361E+00    0
   50   30        54   35        1.63815         12.868         11.750           -2.550           -2.677         0.22361E+00    0.23557E+00    1
