    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   70   66        50   54        0.23004         97.147         96.726           -4.300           -9.694         0.17321E+00    0.17321E+00    0
   70   66        51   55        0.83519        122.605        119.602           -5.300           -9.038         0.17321E+00    0.17321E+00    0
   71   67         6   10        0.72873        172.241        168.714           -0.200           -7.324         0.17321E+00    0.17321E+00    0
   71   67        50   54        0.09828         74.960         75.142           -9.400          -11.046         0.17321E+00    0.17321E+00    0
   71   67        51   55        0.15420         93.571         93.223           -7.600          -10.378         0.17321E+00    0.17321E+00    0
   72   68         6   10        0.61391        160.734        157.950           -1.400           -7.297         0.17321E+00    0.17321E+00    0
   72   68        50   54        0.31044         77.950         78.679          -11.600          -11.588         0.17321E+00    0.17321E+00    0
   77   73         6   10        0.58998        158.172        155.398           -5.500           -5.248         0.17321E+00    0.17321E+00    0
   77   73        50   54        0.36823         80.525         81.416           -9.200          -10.048         0.17321E+00    0.17321E+00    0
   77   73        51   55        0.27813        104.210        103.356           -7.900           -9.343         0.17321E+00    0.17321E+00    0
    7   11         6   10        0.06677        175.753        175.416          -13.200          -12.638         0.17321E+00    0.17321E+00    0
    7   11        50   54        0.06683        514.828        513.895           -9.500          -10.885         0.17321E+00    0.18432E+00    1
    7   11        51   55        0.35938        713.704        703.660           -9.900          -10.200         0.17321E+00    0.19859E+00    1
   13    9         6   10        0.33414        365.680        361.846           -8.400           -8.291         0.17321E+00    0.17760E+00    1
    9   13        50   54        0.55835        260.417        264.808          -11.100           -9.887         0.17321E+00    0.17321E+00    0
    8   12         7   11        0.37140        207.540        205.243          -12.600          -13.213         0.17321E+00    0.17321E+00    0
   12    8        14   18        0.96718        124.553        128.219           -7.900           -7.353         0.17321E+00    0.17321E+00    0
    8   12        52   56        0.30291        641.993        634.144           -9.200           -9.094         0.17321E+00    0.20154E+00    1
    8   12        53   57        0.40672        545.688        536.826          -10.500           -8.901         0.17321E+00    0.20121E+00    1
   14   10         7   11        0.21906        194.201        195.471           -8.200           -7.346         0.17321E+00    0.17321E+00    0
   10   14        52   56        0.48647        178.618        181.242          -10.900          -10.140         0.17321E+00    0.17321E+00    0
   10   14        53   57        0.32875        144.881        146.315           -9.500           -9.947         0.17321E+00    0.17321E+00    0
   16   12         7   11        0.03245         90.034         90.117           -8.300           -7.970         0.17321E+00    0.17321E+00    0
   17   13         7   11        0.65971        116.821        119.154           -7.000           -7.781         0.17321E+00    0.17321E+00    0
   17   13         8   12        0.20202         87.668         88.192           -6.700           -7.741         0.17321E+00    0.17321E+00    0
   13   17        52   56        0.62418        105.871        107.848           -8.500          -11.249         0.17321E+00    0.17321E+00    0
   13   17        53   57        1.36659         79.636         82.902           -3.100          -10.883         0.17321E+00    0.17321E+00    0
   18   14         7   11        0.58627        165.559        168.494           -6.800           -7.521         0.17321E+00    0.17321E+00    0
   19   15         7   11        0.03675        198.188        198.290           -6.200           -7.170         0.17321E+00    0.17321E+00    0
   19   15         8   12        0.22565        148.082        149.086           -7.300           -6.938         0.17321E+00    0.17321E+00    0
   20   16         7   11        0.38788        220.424        217.881           -5.700           -6.675         0.17321E+00    0.17321E+00    0
   20   16         8   12        0.19962        165.262        164.277           -6.700           -6.398         0.17321E+00    0.17321E+00    0
   21   17         7   11        0.29712        230.396        228.357           -5.300           -6.024         0.17321E+00    0.17321E+00    0
   21   17         8   12        0.21087        173.443        172.352           -6.100           -5.690         0.17321E+00    0.17321E+00    0
   22   18         7   11        0.09391        226.861        226.266           -4.700           -5.731         0.17321E+00    0.17321E+00    0
   22   18         8   12        0.05050        172.174        171.918           -5.600           -5.325         0.17321E+00    0.17321E+00    0
   23   19         7   11        0.07309        192.300        192.017           -4.100           -5.734         0.17321E+00    0.17321E+00    0
   23   19         8   12        0.01809        147.345        147.415           -5.000           -5.265         0.17321E+00    0.17321E+00    0
   24   20         7   11        0.52927        173.540        170.815           -5.100           -6.418         0.17321E+00    0.17321E+00    0
