    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   43   23        54   26        0.87163         20.739         21.672           -9.960           -9.144         0.22361E+00    0.22467E+00    1
   45   24        54   26        0.24832         23.028         22.744           -8.405           -8.645         0.22361E+00    0.22361E+00    0
   43   23        54   28        1.09968         16.613         17.680          -10.640          -10.350         0.22361E+00    0.23791E+00    1
   45   24        54   28        0.73917         16.750         17.444           -9.740          -10.076         0.22361E+00    0.23437E+00    1
   46   26        54   28        1.09433         17.767         18.766           -7.660           -8.652         0.22361E+00    0.22361E+00    0
   43   23        54   29        0.44439         17.757         18.156          -10.895          -10.707         0.22361E+00    0.22361E+00    0
   45   24        54   29        0.19715         17.398         17.570          -10.330          -10.521         0.22361E+00    0.22361E+00    0
   46   26        54   29        0.09358         17.724         17.805           -8.245           -9.336         0.22361E+00    0.22361E+00    0
   43   23        54   30        0.42428         19.797         20.221          -11.380          -10.930         0.22361E+00    0.22361E+00    0
   45   24        54   30        0.34110         19.088         19.416          -10.975          -10.805         0.22361E+00    0.22361E+00    0
   46   26        54   30        0.33950         19.496         19.830           -9.235           -9.774         0.22361E+00    0.22361E+00    0
   47   28        54   30        1.60638         21.135         19.504           -6.930           -8.176         0.22361E+00    0.22361E+00    0
   43   23        54   31        0.40096         21.488         21.924          -11.755          -11.119         0.22361E+00    0.22361E+00    0
   45   24        54   31        0.37367         20.330         20.713          -11.285          -11.043         0.22361E+00    0.22361E+00    0
   46   26        54   31        0.50899         20.927         21.467           -9.870          -10.127         0.22361E+00    0.22361E+00    0
   47   28        54   31        1.08721         23.559         22.312           -8.115           -8.645         0.22361E+00    0.22361E+00    0
   49   29        54   31        0.53034         19.480         18.971           -6.780           -8.038         0.22361E+00    0.22361E+00    0
   43   23        54   32        0.20000         22.917         23.147          -11.920          -11.327         0.22361E+00    0.22361E+00    0
   45   24        54   32        0.34158         20.979         21.341          -11.700          -11.296         0.22361E+00    0.22361E+00    0
   46   26        54   32        0.58254         21.906         22.553          -10.250          -10.480         0.22361E+00    0.22361E+00    0
   47   28        54   32        0.71494         25.279         24.391           -8.745           -9.088         0.22361E+00    0.22361E+00    0
   49   29        54   32        0.12827         20.468         20.599           -7.670           -8.589         0.22361E+00    0.22361E+00    0
   50   30        54   32        0.63594         16.821         16.295           -6.185           -8.098         0.22361E+00    0.22361E+00    0
   43   23        54   33        0.03562         24.054         24.012          -11.595          -11.526         0.22361E+00    0.22361E+00    0
   45   24        54   33        0.07258         21.373         21.451          -11.925          -11.534         0.22361E+00    0.22361E+00    0
   46   26        54   33        0.27661         22.897         23.216          -10.595          -10.800         0.22361E+00    0.22361E+00    0
   47   28        54   33        0.90829         27.247         26.037           -9.395           -9.477         0.22361E+00    0.22361E+00    0
   49   29        54   33        0.08991         21.563         21.468           -8.310           -9.060         0.22361E+00    0.22361E+00    0
   50   30        54   33        0.51622         17.884         17.429           -7.065           -8.667         0.22361E+00    0.22361E+00    0
   52   31        54   33        1.39555         12.066         11.254          -11.120           -8.398         0.22361E+00    0.22361E+00    0
   43   23        54   35        0.19805         25.278         25.029          -11.730          -11.853         0.22361E+00    0.22361E+00    0
   45   24        54   35        0.16073         21.029         20.860          -11.975          -11.921         0.22361E+00    0.22361E+00    0
   46   26        54   35        0.07964         23.639         23.733          -10.930          -11.304         0.22361E+00    0.22361E+00    0
   47   28        54   35        0.82960         29.678         28.472           -9.515          -10.082         0.22361E+00    0.22361E+00    0
   49   29        54   35        0.04301         21.848         21.889           -8.695           -9.791         0.22361E+00    0.22361E+00    0
   50   30        54   35        0.03892         17.939         17.930           -7.625           -9.511         0.22361E+00    0.22361E+00    0
