    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   43   23        54   26        0.36687         20.739         21.123           -9.960           -9.532         0.22361E+00    0.22361E+00    0
   45   24        54   26        0.23021         23.028         22.765           -8.405           -9.051         0.22361E+00    0.22361E+00    0
   43   23        54   28        0.46417         16.613         17.003          -10.640          -10.457         0.22361E+00    0.22361E+00    0
   45   24        54   28        0.12387         16.750         16.853           -9.740          -10.186         0.22361E+00    0.22361E+00    0
   46   26        54   28        0.46084         17.767         18.180           -7.660           -8.888         0.22361E+00    0.22361E+00    0
   43   23        54   29        0.09312         17.757         17.840          -10.895          -10.716         0.22361E+00    0.22361E+00    0
   45   24        54   29        0.01130         17.398         17.388          -10.330          -10.511         0.22361E+00    0.22361E+00    0
   46   26        54   29        0.14650         17.724         17.596           -8.245           -9.428         0.22361E+00    0.22361E+00    0
   43   23        54   30        0.10051         19.797         19.896          -11.380          -10.894         0.22361E+00    0.22361E+00    0
   45   24        54   30        0.17192         19.088         19.252          -10.975          -10.736         0.22361E+00    0.22361E+00    0
   46   26        54   30        0.05848         19.496         19.552           -9.235           -9.796         0.22361E+00    0.22361E+00    0
   47   28        54   30        1.53051         21.135         19.578           -6.930           -8.371         0.22361E+00    0.22361E+00    0
   43   23        54   31        0.08616         21.488         21.580          -11.755          -11.043         0.22361E+00    0.22361E+00    0
   45   24        54   31        0.22058         20.330         20.555          -11.285          -10.924         0.22361E+00    0.22361E+00    0
   46   26        54   31        0.19707         20.927         21.134           -9.870          -10.097         0.22361E+00    0.22361E+00    0
   47   28        54   31        1.08007         23.559         22.320           -8.115           -8.778         0.22361E+00    0.22361E+00    0
   49   29        54   31        0.65253         19.480         18.855           -6.780           -8.202         0.22361E+00    0.22361E+00    0
   43   23        54   32        0.06098         22.917         22.850          -11.920          -11.200         0.22361E+00    0.22361E+00    0
   45   24        54   32        0.24954         20.979         21.243          -11.700          -11.118         0.22361E+00    0.22361E+00    0
   46   26        54   32        0.30146         21.906         22.239          -10.250          -10.394         0.22361E+00    0.22361E+00    0
   47   28        54   32        0.69745         25.279         24.412           -8.745           -9.163         0.22361E+00    0.22361E+00    0
   49   29        54   32        0.02008         20.468         20.471           -7.670           -8.662         0.22361E+00    0.22361E+00    0
   50   30        54   32        0.63305         16.821         16.298           -6.185           -8.200         0.22361E+00    0.22361E+00    0
   43   23        54   33        0.25006         24.054         23.756          -11.595          -11.348         0.22361E+00    0.22361E+00    0
   45   24        54   33        0.02613         21.373         21.398          -11.925          -11.297         0.22361E+00    0.22361E+00    0
   46   26        54   33        0.00791         22.897         22.906          -10.595          -10.660         0.22361E+00    0.22361E+00    0
   47   28        54   33        0.89725         27.247         26.051           -9.395           -9.501         0.22361E+00    0.22361E+00    0
   49   29        54   33        0.23485         21.563         21.312           -8.310           -9.058         0.22361E+00    0.22361E+00    0
   50   30        54   33        0.63353         17.884         17.327           -7.065           -8.669         0.22361E+00    0.22361E+00    0
   52   31        54   33        1.41660         12.066         11.242          -11.120           -8.335         0.22361E+00    0.22361E+00    0
   43   23        54   35        0.33103         25.278         24.863          -11.730          -11.589         0.22361E+00    0.22361E+00    0
   45   24        54   35        0.12117         21.029         20.902          -11.975          -11.582         0.22361E+00    0.22361E+00    0
   46   26        54   35        0.10037         23.639         23.521          -10.930          -11.067         0.22361E+00    0.22361E+00    0
   47   28        54   35        0.69622         29.678         28.662           -9.515          -10.006         0.22361E+00    0.22361E+00    0
   49   29        54   35        0.05679         21.848         21.907           -8.695           -9.640         0.22361E+00    0.22361E+00    0
   50   30        54   35        0.05248         17.939         17.903           -7.625           -9.337         0.22361E+00    0.22361E+00    0
